,Unnamed: 0,Double record?,qid,Sarwiki,P418,P34,Unnamed: 5,Unnamed: 6,Senwiki,P671,P34.1,Wikidata_qid,Wikidata2,Len,Den,P2,P2.1,P131,P131.1,lat_lon_P48,P670,qal18,wik_en_x,sv.wiki,wik_tr_x,Description,anc_name_x,lat_wgs1984_x,lon_wgs1984_x,accuracy_x,qid.1,"cdli_legacy_""Len""",cdli_provenience_id_P694,transciption_name,language,tr_name,ara_name_x,arm_name_x,fas_name_x,geo_name_x,gre_name_x,heb_name_x,rus_name_x,pleiades_id_P671,osm_id,osm_type,site_id_x,geonames_id,Unnamed: 47,wik_ara_x,wik_fas_x,wik_gre_x,wik_heb_x,wik_en.1,lan,qid.2,"qid,Len,Lfr,Lde,Den,P2,P2,P131,P131,P48,P670,qal18",place,link,placeLabel,site_id_y,cdli_provenience_id,accuracy_y,anc_name_y,transc_name,ara_name_y,arm_name_y,fas_name_y,geo_name_y,gre_name_y,heb_name_y,rus_name_y,legacy_name,pleiades_url,osm_url,geonames_url,wik_en_y,wik_ara_y,wik_fas_y,wik_gre_y,wik_heb_y,wik_tr_y,rla_url,wikidata_url,lon_wgs1984_y,lat_wgs1984_y,geometry,_merge
119,201.0,,Q389998,,,,,,,,ar:عالي,Q2351767,,A'ali,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@26.1517/50.5256,‘Ālī,Q389598,,,,ancient location and modern archeologoical excavation site,Dilmun,26.1517,50.5256,1.0,Q389998,"""Dilmun (mod. A'ali, Bahrain)""","""""""""376""""""""",‘Ālī,Arabic,,عالي,,,,,,,,,,DIL,,Q2351767,,,,,,,,",""A'ali"",""A'ali"",""A'ali"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@26.1517/50.5256,""""""‘Ālī"""""",Q389598",Q389609,Q4115642,Al-Kharjah,DIL,376,1,Dilmun,‘Ālī,عالي,,,,,,,"Dilmun (mod. A'ali, Bahrain)",https://pleiades.stoa.org/places/574183541,https://www.openstreetmap.org/way/199987518,,,,,,,,,,50.5256,26.1517,,both
120,82.0,,Q389863,دور_كاتليمو,164335.0,,,, Tell Sheikh Hamad ,893991.0,ar:تل الشيخ حمد,Q487614,,Tell Sheikh Hamad,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.6463/40.7436,Tall al-Shaiykh Hamad,Q389598,https://en.wikipedia.org/wiki/Tell_Sheikh_Hamad,,,ancient location and modern archeologoical excavation site,Dur-Katlimmu,35.6463,40.7436,3.0,Q389863,"""Dur-Katlimmu (mod. Tall Shekh Hamad)""","""""""""135""""""""",Tall al-Shaiykh Hamad,Arabic,,تل الشيخ حمد,,,,,,,893991.0,226862712.0,way,DKA,164335.0,Q487614,https://ar.wikipedia.org/wiki/دور_كاتليمو,,,,https://en.wikipedia.org/wiki/Tell_Sheikh_Hamad,,,",""Tell Sheikh Hamad"",""Tell Sheikh Hamad"",""Tell Sheikh Hamad"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.6463/40.7436,""""""Tall al-Shaiykh Hamad"""""",Q389598",Q389911,Q3818869,Tall Sharīf Khān,DKA,135,3,Dur-Katlimmu,Tall al-Shaiykh Hamad,تل الشيخ حمد,,,,,,,Dur-Katlimmu (mod. Tall Shekh Hamad),https://pleiades.stoa.org/places/893991,https://www.openstreetmap.org/way/226862712,https://www.geonames.org/164335,https://en.wikipedia.org/wiki/Tell_Sheikh_Hamad,https://ar.wikipedia.org/wiki/دور_كاتليمو,,,,,,https://wikidata.org/wiki/Q487614,40.7436,35.6463,,both
121,151.0,,Q389857,,,,,,,893987.0,ar:تل الدليم,Q1193666,,Dilbat,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.2961/44.4668,Tall al-Dilaiym,Q389598,,,,ancient location and modern archeologoical excavation site,Dilbat,32.2961,44.4668,3.0,Q389857,"""Dilbat (mod. Deilam)""","""""""""253""""""""",Tall al-Dilaiym,Arabic,,تل الدليم,,,,,,,893987.0,3377363694.0,node,DLB,,Q1193666,,,,,,,,",""Dilbat"",""Dilbat"",""Dilbat"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.2961/44.4668,""""""Tall al-Dilaiym"""""",Q389598",Q389850,Q1074177,Tall Ibzaīykh,DLB,253,3,Dilbat,Tall al-Dilaiym,تل الدليم,,,,,,,Dilbat (mod. Deilam),https://pleiades.stoa.org/places/893987,https://www.openstreetmap.org/node/3377363694,,https://en.wikipedia.org/wiki/Dilbat,https://ar.wikipedia.org/wiki/دلبات,,,,,,https://wikidata.org/wiki/Q1193666,44.4668,32.2961,,both
122,306.0,,Q389801,,6731733.0,,,,,,ar:إيشان دليهم,Q26846061,,Ishān Dulaiyhim,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.9985/45.4108,Ishān Dulaiyhim,Q389598,,,,ancient location and modern archeologoical excavation site,Tummal,31.9985,45.4108,3.0,Q389801,,,Ishān Dulaiyhim,Arabic,,إيشان دليهم,,,,,,,,2482344904.0,node,DLH,6731733.0,Q26846061,https://ar.m.wikipedia.org/wiki/Īshān_Dulayhim,,,,,,,",""Ishān Dulaiyhim"",""Ishān Dulaiyhim"",""Ishān Dulaiyhim"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.9985/45.4108,""""""Ishān Dulaiyhim"""""",Q389598",Q389666,Q841207,Heraion of Samos,DLH,0,3,Tummal,Ishān Dulaiyhim,إيشان دليهم,,,,,,,,https://pleiades.stoa.org/places/531025067,https://www.openstreetmap.org/node/2482344904,https://www.geonames.org/6731733,,,,,,,,https://wikidata.org/wiki/Q26846061,45.4108,31.9985,,both
123,202.0,,Q390005,قلعة_البحرين,6942066.0,,,, Qal'at al-Bahrain ,932478.0,ar:قلعة البحرين,Q740104,,Qal’at al Bahrain,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@26.2328/50.5209,Qalʻat al-Baḥraīn,Q389598,https://en.wikipedia.org/wiki/Qal%27at_al-Bahrain,,,ancient location and modern archeologoical excavation site,Dilmun,26.2328,50.5209,3.0,Q390005,"""Dilmun (mod. Qal'at al-Bahrain)""","""""""""377""""""""",Qalʻat al-Baḥraīn,Arabic,,قلعة البحرين,,,,,,,932478.0,116780188.0,way,DLM,6942066.0,Q740104,https://ar.wikipedia.org/wiki/قلعة_البحرين,,,,https://en.wikipedia.org/wiki/Qal%27at_al-Bahrain,,,",""Qal’at al Bahrain"",""Qal’at al Bahrain"",""Qal’at al Bahrain"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@26.2328/50.5209,""""""Qalʻat al-Baḥraīn"""""",Q389598",Q390070,Q1329616,Dicle Tüneli,DLM,377,3,Dilmun,Qalʻat al-Baḥraīn,قلعة البحرين,,,,,,,Dilmun (mod. Qal'at al-Bahrain),https://pleiades.stoa.org/places/932478,https://www.openstreetmap.org/way/116780188,https://www.geonames.org/6942066,https://en.wikipedia.org/wiki/Qal%27at_al-Bahrain,https://ar.wikipedia.org/wiki/قلعة_البحرين,,,,,,https://wikidata.org/wiki/Q740104,50.5209,26.2328,,both
124,278.0,,Q389627,,6770327.0,,,,,532748466.0,ar:تل علي,Q31214587,,Tell ‘Ali,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.3819/43.682,Tall ‘Ali,Q389598,,,,Human settlement in Iraq,Admannu,35.3819,43.682,3.0,Q389627,,,Tall ‘Ali,Arabic,,تل علي,,,,,,,532748466.0,2482641455.0,node,DMU,6770327.0,Q31214587,,,,,,,,",""Tell ‘Ali"",""Tell ‘Ali"",""Tell ‘Ali"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.3819/43.682,""""""Tall ‘Ali"""""",Q389598",Q389923,Q622719,Dur-Kurigalzu,DMU,0,3,Admannu,Tall ‘Ali,تل علي,,,,,,,,https://pleiades.stoa.org/places/532748466,https://www.openstreetmap.org/node/2482641455,https://www.geonames.org/6770327,,,,,,,,https://wikidata.org/wiki/Q26848818,43.6820,35.3819,,both
125,123.0,,Q389713,,,fa:دە نو,,,,903011.0,,,,Dah-e-No,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.0686/48.5684,Dah-i Nū,Q389601,,,,ancient location and modern archeologoical excavation site,Unknown,32.0686,48.5684,3.0,Q389713,"""uncertain (mod. Deh-e No, Iran)""","""""""""206""""""""",Dah-i Nū,Farsi,,,,دە نو,,,,,903011.0,4609597990.0,node,DNO,,,,,,,,,,",""Dah-e-No"",""Dah-e-No"",""Dah-e-No"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.0686/48.5684,""""""Dah-i Nū"""""",Q389601",,,,DNO,206,3,,Dah-i Nū,,,دە نو,,,,,"uncertain (mod. Deh-e No, Iran)",https://pleiades.stoa.org/places/127620793,https://www.openstreetmap.org/node/4609597990,,,,,,,,,,48.5684,32.0686,,both
126,103.0,,Q389972,,,,,,,955792756.0,ar:دهوك‎,,,Dahuk,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.8623/42.9205,Dāhuk,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,36.8623,42.9205,1.0,Q389972,"""uncertain (mod. Dohuk) ?""","""""""""164""""""""",Dāhuk,Arabic,,دهوك‎,,,,,,,955792756.0,5372867104.0,node,DOH,,,,,,,,,,",""Dahuk"",""Dahuk"",""Dahuk"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.8623/42.9205,""""""Dāhuk"""""",Q389598",,,,DOH,164,1,,Dāhuk,دهوك‎,,,,,,,uncertain (mod. Dohuk) ?,https://pleiades.stoa.org/places/955792756,https://www.openstreetmap.org/node/5372867104,,,,,,,,,,42.9205,36.8623,,both
127,514.0,,Q390081,,,,,,,,,,,Donatım,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.7187/41.5317,Donatım,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.7187,41.5317,1.0,Q390081,,,Donatım,Turkish,,,,,,,,,,,,DON,,,,,,,,,,",""Donatım"",""Donatım"",""Donatım"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.7187/41.5317,""""""Donatım"""""",Q246325",,,,DON,0,1,,Donatım,,,,,,,,,https://pleiades.stoa.org/places/687656572,,,,,,,,,,,41.5317,38.7187,,both
128,95.0,,Q389971,,,,,,,138636347.0,ar:دقدقة,,,Diqdiqqah,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@30.9745/46.1186,Diqdiqqah,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,30.9745,46.1186,3.0,Q389971,"""uncertain (mod. Diqdiqqah)""","""""""""153""""""""",Diqdiqqah,Arabic,,دقدقة,,,,,,,138636347.0,,,DQD,,,,,,,,,,",""Diqdiqqah"",""Diqdiqqah"",""Diqdiqqah"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@30.9745/46.1186,""""""Diqdiqqah"""""",Q389598",,,,DQD,153,3,,Diqdiqqah,دقدقة,,,,,,,uncertain (mod. Diqdiqqah),https://pleiades.stoa.org/places/138636347,,,,,,,,,,,46.1186,30.9745,,both
129,100.0,,Q389903,,6739300.0,,,,,359215729.0,ar:تل دريهم,Q3411130,,Puzrish-Dagan,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.0591/45.2922,Tall Dariyhim,Q389598,,,,ancient location and modern archeologoical excavation site,Puzriš-Dagan,32.0591,45.2922,3.0,Q389903,"""Puzriš-Dagan (mod. Drehem)""","""""""""160""""""""",Tall Dariyhim,Arabic,,تل دريهم,,,,,,,359215729.0,906657420.0,way,DRE,6739300.0,Q3411130,,,,,,,,",""Puzrish-Dagan"",""Puzrish-Dagan"",""Puzrish-Dagan"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.0591/45.2922,""""""Tall Dariyhim"""""",Q389598",Q389924,Q1716909,Tall ʻUqair,DRE,160,3,Puzriš-Dagan,Tall Dariyhim,تل دريهم,,,,,,,Puzriš-Dagan (mod. Drehem),https://pleiades.stoa.org/places/359215729,https://www.openstreetmap.org/way/906657420,https://www.geonames.org/6739300,,,,,,,http://publikationen.badw.de/de/rla/index#9788,,45.2922,32.0591,,both
130,440.0,,Q389788,,,,,,,,ar:أبو ضبع,,,Abū Dhuba‘,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.6772/45.6225,Abū Dhuba‘,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,31.6772,45.6225,1.0,Q389788,,,Abū Dhuba‘,Arabic,,أبو ضبع,,,,,,,,,,DUB,,,,,,,,,,",""Abū Dhuba‘"",""Abū Dhuba‘"",""Abū Dhuba‘"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.6772/45.6225,""""""Abū Dhuba‘"""""",Q389598",,,,DUB,0,1,,Abū Dhuba‘,أبو ضبع,,,,,,,,https://pleiades.stoa.org/places/50762146,,,,,,,,,,,45.6225,31.6772,,both
131,529.0,,Q390101,,316045.0,,,,,,,,,Düzceli,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.1747/42.7279,Düzceli,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.1747,42.7279,2.0,Q390101,,,Düzceli,Turkish,,,,,,,,,,1458792949.0,node,DUZ,316045.0,,,,,,,,,",""Düzceli"",""Düzceli"",""Düzceli"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.1747/42.7279,""""""Düzceli"""""",Q246325",,,,DUZ,0,2,,Düzceli,,,,,,,,,https://pleiades.stoa.org/places/218609092,https://www.openstreetmap.org/node/1458792949,https://www.geonames.org/316045,,,,,,,,,42.7279,39.1747,,both
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVB,0,2,Argištihinili,Davti-Blur,,,,,,,,,https://pleiades.stoa.org/places/85366721,,,,,,,,,,,44.0026,40.0791,,right_only
133,167.0,,Q389810,,,,,,,945906723.0,ar:الدوالي,,,Al-Dawālī,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@34.4535/41.9912,Al-Dawālī,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,34.4535,41.9912,2.0,Q389810,"""uncertain (mod. Dawali)""","""""""""277""""""""",Al-Dawālī,Arabic,,الدوالي,,,,,,,945906723.0,5370989129.0,node,DWL,,,,,,,,,,",""Al-Dawālī"",""Al-Dawālī"",""Al-Dawālī"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@34.4535/41.9912,""""""Al-Dawālī"""""",Q389598",,,,DWL,277,2,,Al-Dawālī,الدوالي,,,,,,,uncertain (mod. Dawali),https://pleiades.stoa.org/places/945906723,https://www.openstreetmap.org/node/5370989129,,,,,,,,,,41.9912,34.4535,,both
134,48.0,,Q389938,إبلا,167248.0,,,, Ebla ,869702586.0,ar:تل مرديخ,Q5743,,Ebla,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.799/36.7983,Tall Mardīkh,Q389598,https://en.wikipedia.org/wiki/Ebla,,,ancient location and modern archeologoical excavation site,Ebla,35.799,36.7983,3.0,Q389938,"""Ebla (mod. Tell Mardikh)""","""""""""79""""""""",Tall Mardīkh,Arabic,,تل مرديخ,,,,,,,869702586.0,226878627.0,way,EBA,167248.0,Q5743,https://ar.wikipedia.org/wiki/إبلا,,,,https://en.wikipedia.org/wiki/Ebla,,,",""Ebla"",""Ebla"",""Ebla"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.799/36.7983,""""""Tall Mardīkh"""""",Q389598",Q390121,Q10758333,Elmalık,EBA,79,3,Ebla,Tall Mardīkh,تل مرديخ,,,,,,,Ebla (mod. Tell Mardikh),https://pleiades.stoa.org/places/869702586,https://www.openstreetmap.org/way/226878627,https://www.geonames.org/167248,https://en.wikipedia.org/wiki/Ebla,https://ar.wikipedia.org/wiki/إبلا,,,,,,https://wikidata.org/wiki/Q5743,36.7983,35.7990,,both
135,366.0,,Q389608,إدفو,355635.0,,,, Edfu ,785974.0,ar:إدفو‎,Q239107,Q104538074,Edfu,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@24.9782/32.8728,Idfū,Q389598,https://en.wikipedia.org/wiki/Edfu,,,Human settlement in Egypt,Unknown,24.9782,32.8728,2.0,Q389608,,,Idfū,Arabic,,إدفو‎,,,,,,,785974.0,768078792.0,node,EDF,355635.0,Q239107,https://ar.wikipedia.org/wiki/إدفو,,,,https://en.wikipedia.org/wiki/Edfu,,,",""Edfu"",""Edfu"",""Edfu"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@24.9782/32.8728,""""""Idfū"""""",Q389598",,,,EDF,0,2,,Idfū,إدفو‎,,,,,,,,https://pleiades.stoa.org/places/785974,https://www.openstreetmap.org/node/768078792,https://www.geonames.org/355635,https://en.wikipedia.org/wiki/Edfu,https://ar.wikipedia.org/wiki/إدفو,,,,,,,32.8728,24.9782,,both
136,539.0,,Q390117,,301529.0,,,,,874362.0,,,,Edremit,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.4182/43.2411,Edremit,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.4182,43.2411,2.0,Q390117,,,Edremit,Turkish,,,,,,,,,874362.0,206258054.0,node,EDR,301529.0,,,,,,,,,",""Edremit"",""Edremit"",""Edremit"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.4182/43.2411,""""""Edremit"""""",Q246325",,,,EDR,0,2,,Edremit,,,,,,,,,https://pleiades.stoa.org/places/874362,https://www.openstreetmap.org/node/206258054,https://www.geonames.org/301529,,,,,,,,,43.2411,38.4182,,both
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EHA,0,1,,Eskiharran,,,,,,,,,https://pleiades.stoa.org/places/106515914,https://www.openstreetmap.org/node/2311371270,https://www.geonames.org/315256,,,,,,,,,39.0590,36.9336,,right_only
138,124.0,,Q389941,,,,,, Mumbaqat ,703315102.0,ar:تل منباقه,Q1952563,,Mumbaqat,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.2182/38.1298,Tall Munbāqah,Q389598,https://en.wikipedia.org/wiki/Mumbaqat,,,ancient location and modern archeologoical excavation site,Ekalte,36.2182,38.1298,3.0,Q389941,"""Ekalte (mod. Tell Munbaqa)""","""""""""214""""""""",Tall Munbāqah,Arabic,,تل منباقه,,,,,,,703315102.0,6099565285.0,node,EKA,,Q1952563,,,,,https://en.wikipedia.org/wiki/Mumbaqat,,,",""Mumbaqat"",""Mumbaqat"",""Mumbaqat"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.2182/38.1298,""""""Tall Munbāqah"""""",Q389598",Q90458,Q935454,Qift,EKA,214,3,Ekalte,Tall Munbāqah,تل منباقه,,,,,,,Ekalte (mod. Tell Munbaqa),https://pleiades.stoa.org/places/703315102,https://www.openstreetmap.org/node/6099565285,,https://en.wikipedia.org/wiki/Mumbaqat,,,,,,http://publikationen.badw.de/de/rla/index#7987,https://wikidata.org/wiki/Q1952563,38.1298,36.2182,,both
139,336.0,,Q389660,,747252.0,,Strwiki,Eskiyapar Höyüğü,,,,Q6100895,,Eskiyapar,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@40.1581/34.773,Eskiyapar,Q246325,,,https://tr.wikipedia.org/wiki/Eskiyapar_Höyüğü,Human settlement in Turkey,Unknown,40.1581,34.773,3.0,Q389660,,,Eskiyapar,Turkish,Eskiyapar,,,,,,,,,171691587.0,way,EKY,747252.0,Q6100895,,,,,,,,",""Eskiyapar"",""Eskiyapar"",""Eskiyapar"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@40.1581/34.773,""""""Eskiyapar"""""",Q246325",Q389896,Q244762,Mari,EKY,0,3,,Eskiyapar,,,,,,,,,https://pleiades.stoa.org/places/106515915,https://www.openstreetmap.org/way/171691587,https://www.geonames.org/747252,,,,,,https://tr.wikipedia.org/wiki/Eskiyapar_Höyüğü,,https://wikidata.org/wiki/Q6100895,34.7730,40.1581,,both
140,415.0,,Q389754,,,,,,,,,,,Elar,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@40.2681/44.6168,Elar,Q389602,,,,ancient location and modern archeologoical excavation site,Unknown,40.2681,44.6168,1.0,Q389754,,,Elar,Armenian,,,Էլար,,,,,,,,,ELA,,,,,,,,,,",""Elar"",""Elar"",""Elar"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@40.2681/44.6168,""""""Elar"""""",Q389602",,,,ELA,0,1,,Elar,,Էլար,,,,,,,https://pleiades.stoa.org/places/106515916,,,,,,,,,,,44.6168,40.2681,,both
141,309.0,,Q390121,,315691.0,,Strwiki,"Elmalık, Yalova",P671,464766952.0,,Q10758333,,Elmalık,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.4119/43.3098,Elmalık,Q246325,,,"https://tr.wikipedia.org/wiki/Elmalık,_Yalova",ancient location and modern archeologoical excavation site,Unknown,38.4119,43.3098,2.0,Q390121,,,Elmalık,Turkish,,,,,,,,,464766952.0,2811547226.0,node,ELM,315691.0,Q10758333,,,,,,,,",""Elmalık"",""Elmalık"",""Elmalık"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.4119/43.3098,""""""Elmalık"""""",Q246325",Q389833,Q740952,Tall Jūka,ELM,0,2,,Elmalık,,,,,,,,,https://pleiades.stoa.org/places/464766952,https://www.openstreetmap.org/node/2811547226,https://www.geonames.org/315691,,,,,,,,,43.3098,38.4119,,both
142,88.0,,Q389940,إيمار,,,,, Emar ,279984092.0,ar:تل مسكنة,Q1196243,,Emar,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.9876/38.1126,Tall Maskanah,Q389598,https://en.wikipedia.org/wiki/Emar,,,ancient location and modern archeologoical excavation site,Emar,35.9876,38.1126,3.0,Q389940,"""Emar (mod. Tell Meskene)""","""""""""143""""""""",Tall Maskanah,Arabic,,تل مسكنة,,,,,,,279984092.0,226877980.0,way,EMR,,Q1196243,https://ar.wikipedia.org/wiki/إيمار,,,,https://en.wikipedia.org/wiki/Emar,,,",""Emar"",""Emar"",""Emar"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.9876/38.1126,""""""Tall Maskanah"""""",Q389598",Q389848,Q1096108,Kutha,EMR,143,3,Emar,Tall Maskanah,تل مسكنة,,,,,,,Emar (mod. Tell Meskene),https://pleiades.stoa.org/places/279984092,https://www.openstreetmap.org/way/226877980,,https://en.wikipedia.org/wiki/Emar,https://ar.wikipedia.org/wiki/إيمار,,,,,,https://wikidata.org/wiki/Q1196243,38.1126,35.9876,,both
143,292.0,,Q390142,,,,,,P671,356811079.0,,Q21209718,,Erek Daǧ,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.4813/43.5556,Erek Daǧ,Q246325,,,,ancient location and modern archeologoical excavation site,KURQilbani,38.4813,43.5556,1.0,Q390142,,,Erek Daǧ,Turkish,Erek Daǧ,,,,,,,,356811079.0,,,ERD,,Q21209718,,,,,,,,",""Erek Daǧ"",""Erek Daǧ"",""Erek Daǧ"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.4813/43.5556,""""""Erek Daǧ"""""",Q246325",Q389651,Q1757438,Samaria,ERD,0,1,KURQilbani,Erek Daǧ,,,,,,,,,https://pleiades.stoa.org/places/356811079,,,,,,,,,,,43.5556,38.4813,,both
144,36.0,,Q389787,إريدو,96834.0,,,, Eridu ,912845.0,ar:أبو شهرين,Q210065,,Eridu,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@30.8169/45.9962,Abū Shahraīn,Q389598,https://en.wikipedia.org/wiki/Eridu,,,ancient location and modern archeologoical excavation site,Eridu,30.8169,45.9962,3.0,Q389787,"""Eridu (mod. Abu Shahrain)""","""""""""59""""""""",Abū Shahraīn,Arabic,,أبو شهرين,,,,,,,912845.0,694065002.0,way,ERI,96834.0,Q210065,https://ar.wikipedia.org/wiki/إريدو,,,,https://en.wikipedia.org/wiki/Eridu,,,",""Eridu"",""Eridu"",""Eridu"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@30.8169/45.9962,""""""Abū Shahraīn"""""",Q389598",Q389616,Q287731,El-Tod,ERI,59,3,Eridu,Abū Shahraīn,أبو شهرين,,,,,,,Eridu (mod. Abu Shahrain),https://pleiades.stoa.org/places/912845,https://www.openstreetmap.org/way/694065002,https://www.geonames.org/96834,https://en.wikipedia.org/wiki/Eridu,https://ar.wikipedia.org/wiki/إريدو,,,,,,https://wikidata.org/wiki/Q210065,45.9962,30.8169,,both
